timestamp,cluster_size,operation,index,success,latency_ms,error
2026-06-26T15:35:27.9354625Z,5,put,1,true,118.225,
2026-06-26T15:35:28.054142Z,5,put,2,true,118.679,
2026-06-26T15:35:28.1726658Z,5,put,3,true,118.523,
2026-06-26T15:35:28.2909379Z,5,put,4,true,118.272,
2026-06-26T15:35:28.4094664Z,5,put,5,true,118.528,
2026-06-26T15:35:28.5284936Z,5,put,6,true,119.027,
2026-06-26T15:35:28.6479843Z,5,put,7,true,119.490,
2026-06-26T15:35:29.2014773Z,5,put,8,true,553.493,
2026-06-26T15:35:29.3215947Z,5,put,9,true,120.117,
2026-06-26T15:35:29.4394545Z,5,put,10,true,117.859,
2026-06-26T15:35:29.5583504Z,5,put,11,true,118.895,
2026-06-26T15:35:29.6766458Z,5,put,12,true,118.295,
2026-06-26T15:35:29.7937474Z,5,put,13,true,117.101,
2026-06-26T15:35:29.910854Z,5,put,14,true,117.106,
2026-06-26T15:35:30.0346036Z,5,put,15,true,123.749,
2026-06-26T15:35:30.1547093Z,5,put,16,true,120.105,
2026-06-26T15:35:30.2739365Z,5,put,17,true,119.227,
2026-06-26T15:35:30.3926897Z,5,put,18,true,118.753,
2026-06-26T15:35:30.5123176Z,5,put,19,true,119.627,
2026-06-26T15:35:30.6311176Z,5,put,20,true,118.800,
2026-06-26T15:35:30.7508118Z,5,put,21,true,119.694,
2026-06-26T15:35:30.8706508Z,5,put,22,true,119.839,
2026-06-26T15:35:30.9901281Z,5,put,23,true,119.477,
2026-06-26T15:35:31.1077748Z,5,put,24,true,117.646,
2026-06-26T15:35:31.2282143Z,5,put,25,true,120.439,
2026-06-26T15:35:31.3470253Z,5,put,26,true,117.927,
2026-06-26T15:35:31.4655992Z,5,put,27,true,118.573,
2026-06-26T15:35:31.585729Z,5,put,28,true,120.129,
2026-06-26T15:35:31.704627Z,5,put,29,true,118.898,
2026-06-26T15:35:31.8248466Z,5,put,30,true,120.219,
2026-06-26T15:35:31.9429183Z,5,put,31,true,118.071,
2026-06-26T15:35:32.0609191Z,5,put,32,true,118.000,
2026-06-26T15:35:32.1802131Z,5,put,33,true,119.294,
2026-06-26T15:35:32.3001506Z,5,put,34,true,119.937,
2026-06-26T15:35:32.4193073Z,5,put,35,true,119.156,
2026-06-26T15:35:32.5380625Z,5,put,36,true,118.755,
2026-06-26T15:35:32.6561431Z,5,put,37,true,118.080,
2026-06-26T15:35:32.7755938Z,5,put,38,true,119.450,
2026-06-26T15:35:32.8964057Z,5,put,39,true,120.811,
2026-06-26T15:35:33.0146127Z,5,put,40,true,118.207,
2026-06-26T15:35:33.134223Z,5,put,41,true,119.610,
2026-06-26T15:35:33.2525751Z,5,put,42,true,118.352,
2026-06-26T15:35:33.3714134Z,5,put,43,true,118.838,
2026-06-26T15:35:33.4893605Z,5,put,44,true,117.947,
2026-06-26T15:35:33.6092508Z,5,put,45,true,119.890,
2026-06-26T15:35:33.7284403Z,5,put,46,true,119.189,
2026-06-26T15:35:33.8493137Z,5,put,47,true,120.873,
2026-06-26T15:35:33.9692221Z,5,put,48,true,119.908,
2026-06-26T15:35:34.0898471Z,5,put,49,true,120.625,
2026-06-26T15:35:34.2105795Z,5,put,50,true,120.732,
2026-06-26T15:35:34.3295871Z,5,put,51,true,119.007,
2026-06-26T15:35:34.4472236Z,5,put,52,true,117.636,
2026-06-26T15:35:34.5666494Z,5,put,53,true,119.425,
2026-06-26T15:35:34.6857925Z,5,put,54,true,119.143,
2026-06-26T15:35:34.8064704Z,5,put,55,true,120.677,
2026-06-26T15:35:34.9255026Z,5,put,56,true,119.032,
2026-06-26T15:35:35.0453319Z,5,put,57,true,119.829,
2026-06-26T15:35:35.1637955Z,5,put,58,true,118.463,
2026-06-26T15:35:35.2816791Z,5,put,59,true,117.883,
2026-06-26T15:35:35.4019499Z,5,put,60,true,120.270,
2026-06-26T15:35:35.5208171Z,5,put,61,true,118.867,
2026-06-26T15:35:35.6415798Z,5,put,62,true,120.762,
2026-06-26T15:35:35.7601251Z,5,put,63,true,118.545,
2026-06-26T15:35:35.877706Z,5,put,64,true,117.580,
2026-06-26T15:35:35.9981784Z,5,put,65,true,120.472,
2026-06-26T15:35:36.1174522Z,5,put,66,true,119.273,
2026-06-26T15:35:36.2355066Z,5,put,67,true,118.054,
2026-06-26T15:35:36.3544505Z,5,put,68,true,118.943,
2026-06-26T15:35:36.4750538Z,5,put,69,true,120.603,
2026-06-26T15:35:36.5936839Z,5,put,70,true,118.630,
2026-06-26T15:35:36.7139014Z,5,put,71,true,120.217,
2026-06-26T15:35:36.834298Z,5,put,72,true,120.396,
2026-06-26T15:35:36.952943Z,5,put,73,true,118.645,
2026-06-26T15:35:37.071704Z,5,put,74,true,118.761,
2026-06-26T15:35:37.1925949Z,5,put,75,true,120.890,
2026-06-26T15:35:37.3115158Z,5,put,76,true,118.920,
2026-06-26T15:35:37.4331615Z,5,put,77,true,121.645,
2026-06-26T15:35:37.5534686Z,5,put,78,true,120.307,
2026-06-26T15:35:37.6736178Z,5,put,79,true,120.149,
2026-06-26T15:35:37.7923352Z,5,put,80,true,118.717,
2026-06-26T15:35:37.9124073Z,5,put,81,true,120.072,
2026-06-26T15:35:38.0332709Z,5,put,82,true,120.863,
2026-06-26T15:35:38.1537171Z,5,put,83,true,120.446,
2026-06-26T15:35:38.2739951Z,5,put,84,true,120.278,
2026-06-26T15:35:38.3942482Z,5,put,85,true,120.253,
2026-06-26T15:35:38.5113877Z,5,put,86,true,117.139,
2026-06-26T15:35:38.6317724Z,5,put,87,true,120.384,
2026-06-26T15:35:38.7510869Z,5,put,88,true,119.314,
2026-06-26T15:35:38.8720624Z,5,put,89,true,120.975,
2026-06-26T15:35:38.9930711Z,5,put,90,true,121.008,
2026-06-26T15:35:39.1123263Z,5,put,91,true,119.255,
2026-06-26T15:35:39.2324989Z,5,put,92,true,120.172,
2026-06-26T15:35:39.3534366Z,5,put,93,true,120.937,
2026-06-26T15:35:39.4724455Z,5,put,94,true,119.008,
2026-06-26T15:35:39.5941995Z,5,put,95,true,121.754,
2026-06-26T15:35:39.7119374Z,5,put,96,true,117.737,
2026-06-26T15:35:39.8317939Z,5,put,97,true,119.856,
2026-06-26T15:35:39.9519602Z,5,put,98,true,120.166,
2026-06-26T15:35:40.0745763Z,5,put,99,true,122.616,
2026-06-26T15:35:40.1958733Z,5,put,100,true,121.297,
2026-06-26T15:35:40.3177608Z,5,put,101,true,120.977,
2026-06-26T15:35:40.4391974Z,5,put,102,true,121.436,
2026-06-26T15:35:40.558839Z,5,put,103,true,119.641,
2026-06-26T15:35:40.6776255Z,5,put,104,true,118.786,
2026-06-26T15:35:40.7973969Z,5,put,105,true,119.771,
2026-06-26T15:35:40.916713Z,5,put,106,true,119.316,
2026-06-26T15:35:41.036754Z,5,put,107,true,120.041,
2026-06-26T15:35:41.1566792Z,5,put,108,true,119.925,
2026-06-26T15:35:41.2785953Z,5,put,109,true,121.916,
2026-06-26T15:35:41.4008329Z,5,put,110,true,122.237,
2026-06-26T15:35:41.5222345Z,5,put,111,true,121.401,
2026-06-26T15:35:41.642012Z,5,put,112,true,119.777,
2026-06-26T15:35:41.7614231Z,5,put,113,true,119.411,
2026-06-26T15:35:41.8807123Z,5,put,114,true,119.289,
2026-06-26T15:35:42.0007766Z,5,put,115,true,120.064,
2026-06-26T15:35:42.1196265Z,5,put,116,true,118.849,
2026-06-26T15:35:42.2401108Z,5,put,117,true,120.484,
2026-06-26T15:35:42.3595765Z,5,put,118,true,119.465,
2026-06-26T15:35:42.4777262Z,5,put,119,true,118.149,
2026-06-26T15:35:42.6006692Z,5,put,120,true,122.943,
2026-06-26T15:35:42.7224099Z,5,put,121,true,121.740,
2026-06-26T15:35:42.8424489Z,5,put,122,true,120.039,
2026-06-26T15:35:42.9613393Z,5,put,123,true,118.890,
2026-06-26T15:35:43.080292Z,5,put,124,true,118.952,
2026-06-26T15:35:43.1994378Z,5,put,125,true,119.145,
2026-06-26T15:35:43.3177583Z,5,put,126,true,118.320,
2026-06-26T15:35:43.4387131Z,5,put,127,true,120.954,
2026-06-26T15:35:43.5578209Z,5,put,128,true,119.107,
2026-06-26T15:35:43.6797065Z,5,put,129,true,121.885,
2026-06-26T15:35:43.8000394Z,5,put,130,true,120.332,
2026-06-26T15:35:43.9205449Z,5,put,131,true,120.505,
2026-06-26T15:35:44.0404616Z,5,put,132,true,119.916,
2026-06-26T15:35:44.1601403Z,5,put,133,true,119.678,
2026-06-26T15:35:44.2802063Z,5,put,134,true,119.733,
2026-06-26T15:35:44.4034164Z,5,put,135,true,123.210,
2026-06-26T15:35:44.5237795Z,5,put,136,true,120.363,
2026-06-26T15:35:44.6424819Z,5,put,137,true,118.702,
2026-06-26T15:35:44.7615366Z,5,put,138,true,119.054,
2026-06-26T15:35:44.8811939Z,5,put,139,true,119.657,
2026-06-26T15:35:45.0012123Z,5,put,140,true,120.018,
2026-06-26T15:35:45.1206291Z,5,put,141,true,119.416,
2026-06-26T15:35:45.2412178Z,5,put,142,true,120.588,
2026-06-26T15:35:45.3612291Z,5,put,143,true,120.011,
2026-06-26T15:35:45.4834477Z,5,put,144,true,122.218,
2026-06-26T15:35:45.6086301Z,5,put,145,true,125.182,
2026-06-26T15:35:45.7270059Z,5,put,146,true,118.375,
2026-06-26T15:35:45.8500194Z,5,put,147,true,123.013,
2026-06-26T15:35:45.9722307Z,5,put,148,true,122.211,
2026-06-26T15:35:46.0926086Z,5,put,149,true,120.377,
2026-06-26T15:35:46.214312Z,5,put,150,true,121.703,
2026-06-26T15:35:46.3378461Z,5,put,151,true,123.534,
2026-06-26T15:35:46.4588958Z,5,put,152,true,121.049,
2026-06-26T15:35:46.5811762Z,5,put,153,true,122.280,
2026-06-26T15:35:46.7000992Z,5,put,154,true,118.923,
2026-06-26T15:35:46.8234375Z,5,put,155,true,123.338,
2026-06-26T15:35:46.9445606Z,5,put,156,true,121.123,
2026-06-26T15:35:47.0660849Z,5,put,157,true,121.524,
2026-06-26T15:35:47.1872012Z,5,put,158,true,121.116,
2026-06-26T15:35:47.3089339Z,5,put,159,true,121.732,
2026-06-26T15:35:47.4303755Z,5,put,160,true,121.441,
2026-06-26T15:35:47.5505085Z,5,put,161,true,120.133,
2026-06-26T15:35:47.6738486Z,5,put,162,true,123.340,
2026-06-26T15:35:47.7944482Z,5,put,163,true,120.599,
2026-06-26T15:35:47.9142727Z,5,put,164,true,119.824,
