timestamp,cluster_size,operation,index,success,latency_ms,error
2026-06-26T15:37:49.1358532Z,7,put,280,true,114.306,
2026-06-26T15:37:49.2486372Z,7,put,281,true,112.784,
2026-06-26T15:37:49.3596193Z,7,put,282,true,110.982,
2026-06-26T15:37:49.4761942Z,7,put,283,true,116.574,
2026-06-26T15:37:49.587529Z,7,put,284,true,111.334,
2026-06-26T15:37:49.6989698Z,7,put,285,true,111.440,
2026-06-26T15:37:49.8133271Z,7,put,286,true,114.357,
2026-06-26T15:37:49.9244834Z,7,put,287,true,111.156,
2026-06-26T15:37:50.0339447Z,7,put,288,true,109.461,
2026-06-26T15:37:50.1464348Z,7,put,289,true,112.490,
2026-06-26T15:37:50.263171Z,7,put,290,true,116.736,
2026-06-26T15:37:50.3760614Z,7,put,291,true,112.890,
2026-06-26T15:37:50.4887654Z,7,put,292,true,112.704,
2026-06-26T15:37:50.6028153Z,7,put,293,true,114.049,
2026-06-26T15:37:50.7151239Z,7,put,294,true,112.308,
2026-06-26T15:37:50.8280349Z,7,put,295,true,112.911,
2026-06-26T15:37:50.944704Z,7,put,296,true,116.669,
2026-06-26T15:37:51.0534909Z,7,put,297,true,108.786,
2026-06-26T15:37:51.1677698Z,7,put,298,true,114.278,
2026-06-26T15:37:51.2825089Z,7,put,299,true,114.739,
2026-06-26T15:37:51.3924482Z,7,put,300,true,109.939,
2026-06-26T15:37:51.4972939Z,7,get,1,true,104.845,
2026-06-26T15:37:51.6035319Z,7,get,2,true,106.238,
2026-06-26T15:37:51.7081264Z,7,get,3,true,104.594,
2026-06-26T15:37:51.813252Z,7,get,4,true,105.125,
2026-06-26T15:37:51.9186668Z,7,get,5,true,105.414,
2026-06-26T15:37:52.0240698Z,7,get,6,true,105.403,
2026-06-26T15:37:52.1302218Z,7,get,7,true,106.152,
2026-06-26T15:37:52.2369622Z,7,get,8,true,106.740,
2026-06-26T15:37:52.3432516Z,7,get,9,true,106.289,
2026-06-26T15:37:52.4491038Z,7,get,10,true,105.852,
2026-06-26T15:37:52.5555538Z,7,get,11,true,106.450,
2026-06-26T15:37:52.6613684Z,7,get,12,true,105.814,
2026-06-26T15:37:52.7687768Z,7,get,13,true,107.408,
2026-06-26T15:37:52.8759824Z,7,get,14,true,107.205,
2026-06-26T15:37:52.9803794Z,7,get,15,true,104.397,
2026-06-26T15:37:53.0881334Z,7,get,16,true,107.754,
2026-06-26T15:37:53.1952834Z,7,get,17,true,107.150,
2026-06-26T15:37:53.3020855Z,7,get,18,true,106.802,
2026-06-26T15:37:53.4083444Z,7,get,19,true,106.258,
2026-06-26T15:37:53.514095Z,7,get,20,true,105.750,
2026-06-26T15:37:53.6205316Z,7,get,21,true,106.436,
2026-06-26T15:37:53.7265447Z,7,get,22,true,106.013,
2026-06-26T15:37:53.8320062Z,7,get,23,true,105.461,
2026-06-26T15:37:53.9374071Z,7,get,24,true,105.400,
2026-06-26T15:37:54.0445882Z,7,get,25,true,107.181,
