timestamp,cluster_size,operation,index,success,latency_ms,error
2026-06-26T15:33:47.5263276Z,3,put,100,true,110.249,
2026-06-26T15:33:47.6343923Z,3,put,101,true,108.064,
2026-06-26T15:33:47.7424765Z,3,put,102,true,108.084,
2026-06-26T15:33:47.8513282Z,3,put,103,true,108.851,
2026-06-26T15:33:47.9588391Z,3,put,104,true,107.510,
2026-06-26T15:33:48.0687337Z,3,put,105,true,109.894,
2026-06-26T15:33:48.176524Z,3,put,106,true,107.790,
2026-06-26T15:33:48.284728Z,3,put,107,true,108.204,
2026-06-26T15:33:48.3928951Z,3,put,108,true,108.167,
2026-06-26T15:33:48.5018751Z,3,put,109,true,108.980,
2026-06-26T15:33:48.6111027Z,3,put,110,true,109.227,
2026-06-26T15:33:48.7201062Z,3,put,111,true,109.003,
2026-06-26T15:33:48.8285883Z,3,put,112,true,108.482,
2026-06-26T15:33:48.9368762Z,3,put,113,true,108.287,
2026-06-26T15:33:49.0453034Z,3,put,114,true,108.427,
2026-06-26T15:33:49.1545652Z,3,put,115,true,109.261,
2026-06-26T15:33:49.2630416Z,3,put,116,true,108.476,
2026-06-26T15:33:49.37251Z,3,put,117,true,109.468,
2026-06-26T15:33:49.4809181Z,3,put,118,true,108.408,
2026-06-26T15:33:49.5900191Z,3,put,119,true,109.101,
2026-06-26T15:33:49.6979558Z,3,put,120,true,107.936,
2026-06-26T15:33:49.8067636Z,3,put,121,true,108.807,
2026-06-26T15:33:49.9153652Z,3,put,122,true,108.601,
2026-06-26T15:33:50.0241432Z,3,put,123,true,108.778,
2026-06-26T15:33:50.1314854Z,3,put,124,true,107.342,
2026-06-26T15:33:50.240969Z,3,put,125,true,109.483,
2026-06-26T15:33:50.348861Z,3,put,126,true,107.892,
2026-06-26T15:33:50.4596176Z,3,put,127,true,110.756,
2026-06-26T15:33:50.5666174Z,3,put,128,true,106.999,
2026-06-26T15:33:50.6742597Z,3,put,129,true,107.642,
2026-06-26T15:33:50.7830063Z,3,put,130,true,108.746,
2026-06-26T15:33:50.8926148Z,3,put,131,true,109.608,
2026-06-26T15:33:50.9998519Z,3,put,132,true,107.237,
2026-06-26T15:33:51.108777Z,3,put,133,true,108.925,
2026-06-26T15:33:51.2183358Z,3,put,134,true,109.558,
2026-06-26T15:33:51.3264139Z,3,put,135,true,108.078,
2026-06-26T15:33:51.4339627Z,3,put,136,true,107.548,
2026-06-26T15:33:51.5428753Z,3,put,137,true,108.912,
2026-06-26T15:33:51.6510161Z,3,put,138,true,108.140,
2026-06-26T15:33:51.7589035Z,3,put,139,true,107.887,
2026-06-26T15:33:51.868292Z,3,put,140,true,109.388,
2026-06-26T15:33:51.9779237Z,3,put,141,true,109.631,
2026-06-26T15:33:52.0846268Z,3,put,142,true,106.703,
2026-06-26T15:33:52.1929932Z,3,put,143,true,108.366,
2026-06-26T15:33:52.2999854Z,3,put,144,true,106.992,
2026-06-26T15:33:52.4084645Z,3,put,145,true,108.479,
2026-06-26T15:33:52.5179797Z,3,put,146,true,109.515,
2026-06-26T15:33:52.6275323Z,3,put,147,true,109.552,
2026-06-26T15:33:52.7359616Z,3,put,148,true,108.429,
2026-06-26T15:33:52.8456098Z,3,put,149,true,109.648,
2026-06-26T15:33:52.9554746Z,3,put,150,true,109.864,
2026-06-26T15:33:53.0632263Z,3,put,151,true,107.751,
2026-06-26T15:33:53.1721112Z,3,put,152,true,108.884,
2026-06-26T15:33:53.2807707Z,3,put,153,true,108.659,
2026-06-26T15:33:53.3881981Z,3,put,154,true,107.427,
2026-06-26T15:33:53.4963304Z,3,put,155,true,108.132,
2026-06-26T15:33:53.6043986Z,3,put,156,true,108.068,
2026-06-26T15:33:53.7133249Z,3,put,157,true,108.926,
2026-06-26T15:33:53.8215428Z,3,put,158,true,108.217,
2026-06-26T15:33:53.9304882Z,3,put,159,true,108.945,
2026-06-26T15:33:54.0384734Z,3,put,160,true,107.985,
2026-06-26T15:33:54.1472849Z,3,put,161,true,108.811,
2026-06-26T15:33:54.2561762Z,3,put,162,true,108.891,
2026-06-26T15:33:54.3646894Z,3,put,163,true,108.513,
2026-06-26T15:33:54.4758447Z,3,put,164,true,111.155,
2026-06-26T15:33:54.5865351Z,3,put,165,true,110.690,
2026-06-26T15:33:54.6957083Z,3,put,166,true,109.173,
2026-06-26T15:33:54.8053171Z,3,put,167,true,109.608,
2026-06-26T15:33:54.9146355Z,3,put,168,true,109.318,
2026-06-26T15:33:55.0229336Z,3,put,169,true,108.298,
2026-06-26T15:33:55.1301008Z,3,put,170,true,107.167,
2026-06-26T15:33:55.2385196Z,3,put,171,true,108.418,
2026-06-26T15:33:55.3472294Z,3,put,172,true,108.709,
2026-06-26T15:33:55.4557672Z,3,put,173,true,108.537,
2026-06-26T15:33:55.5649471Z,3,put,174,true,109.179,
2026-06-26T15:33:55.6735004Z,3,put,175,true,108.553,
2026-06-26T15:33:55.7823012Z,3,put,176,true,108.800,
2026-06-26T15:33:55.8922576Z,3,put,177,true,109.956,
2026-06-26T15:33:56.0010072Z,3,put,178,true,108.749,
2026-06-26T15:33:56.1093791Z,3,put,179,true,108.371,
2026-06-26T15:33:56.2200053Z,3,put,180,true,110.626,
2026-06-26T15:33:56.3305226Z,3,put,181,true,110.517,
2026-06-26T15:33:56.4390214Z,3,put,182,true,108.498,
2026-06-26T15:33:56.5593721Z,3,put,183,true,120.350,
2026-06-26T15:33:56.6678217Z,3,put,184,true,108.449,
2026-06-26T15:33:56.7774867Z,3,put,185,true,109.665,
2026-06-26T15:33:56.8879844Z,3,put,186,true,110.497,
2026-06-26T15:33:56.997396Z,3,put,187,true,109.411,
2026-06-26T15:33:57.1070323Z,3,put,188,true,109.636,
2026-06-26T15:33:57.2165674Z,3,put,189,true,109.535,
2026-06-26T15:33:57.3282374Z,3,put,190,true,111.670,
2026-06-26T15:33:57.4379769Z,3,put,191,true,109.739,
2026-06-26T15:33:57.5469008Z,3,put,192,true,108.923,
2026-06-26T15:33:57.6550116Z,3,put,193,true,108.110,
2026-06-26T15:33:57.7648454Z,3,put,194,true,109.833,
2026-06-26T15:33:57.8739682Z,3,put,195,true,109.122,
2026-06-26T15:33:57.9836771Z,3,put,196,true,109.708,
2026-06-26T15:33:58.0928569Z,3,put,197,true,109.179,
2026-06-26T15:33:58.2029791Z,3,put,198,true,110.122,
2026-06-26T15:33:58.311514Z,3,put,199,true,108.534,
2026-06-26T15:33:58.4198639Z,3,put,200,true,108.349,
2026-06-26T15:33:58.5276557Z,3,put,201,true,107.791,
2026-06-26T15:33:58.637793Z,3,put,202,true,110.137,
2026-06-26T15:33:58.7477378Z,3,put,203,true,109.944,
2026-06-26T15:33:58.8566772Z,3,put,204,true,108.939,
2026-06-26T15:33:58.9663926Z,3,put,205,true,109.715,
2026-06-26T15:33:59.0748414Z,3,put,206,true,108.448,
2026-06-26T15:33:59.182891Z,3,put,207,true,108.049,
2026-06-26T15:33:59.2923875Z,3,put,208,true,109.496,
2026-06-26T15:33:59.4011731Z,3,put,209,true,108.785,
2026-06-26T15:33:59.5098452Z,3,put,210,true,108.672,
2026-06-26T15:33:59.6184503Z,3,put,211,true,108.605,
2026-06-26T15:33:59.7269116Z,3,put,212,true,108.461,
2026-06-26T15:33:59.8365835Z,3,put,213,true,109.671,
2026-06-26T15:33:59.9453973Z,3,put,214,true,108.813,
2026-06-26T15:34:00.0550663Z,3,put,215,true,109.669,
2026-06-26T15:34:00.1662709Z,3,put,216,true,111.204,
2026-06-26T15:34:00.2745259Z,3,put,217,true,108.255,
2026-06-26T15:34:00.3835657Z,3,put,218,true,109.039,
2026-06-26T15:34:00.4972489Z,3,put,219,true,113.683,
2026-06-26T15:34:00.609691Z,3,put,220,true,112.442,
2026-06-26T15:34:00.7186219Z,3,put,221,true,108.930,
2026-06-26T15:34:00.8287184Z,3,put,222,true,110.096,
2026-06-26T15:34:00.9382976Z,3,put,223,true,109.579,
2026-06-26T15:34:01.0482175Z,3,put,224,true,109.919,
2026-06-26T15:34:01.1598565Z,3,put,225,true,111.639,
2026-06-26T15:34:01.2690326Z,3,put,226,true,109.176,
2026-06-26T15:34:01.3784182Z,3,put,227,true,109.385,
2026-06-26T15:34:01.4880252Z,3,put,228,true,109.607,
2026-06-26T15:34:01.6317247Z,3,put,229,true,143.699,
2026-06-26T15:34:01.7432712Z,3,put,230,true,111.546,
2026-06-26T15:34:01.8577909Z,3,put,231,true,114.519,
2026-06-26T15:34:01.973277Z,3,put,232,true,115.486,
2026-06-26T15:34:02.0877392Z,3,put,233,true,114.462,
2026-06-26T15:34:02.1982169Z,3,put,234,true,110.477,
2026-06-26T15:34:02.3111741Z,3,put,235,true,112.957,
2026-06-26T15:34:02.4238186Z,3,put,236,true,112.644,
2026-06-26T15:34:02.5482532Z,3,put,237,true,124.434,
2026-06-26T15:34:02.7186258Z,3,put,238,true,170.372,
2026-06-26T15:34:02.8342442Z,3,put,239,true,115.618,
2026-06-26T15:34:02.9622908Z,3,put,240,true,126.743,
2026-06-26T15:34:03.0789187Z,3,put,241,true,116.627,
2026-06-26T15:34:03.1910688Z,3,put,242,true,112.150,
2026-06-26T15:34:03.3018421Z,3,put,243,true,110.773,
2026-06-26T15:34:03.4244212Z,3,put,244,true,122.579,
2026-06-26T15:34:03.5369022Z,3,put,245,true,112.481,
2026-06-26T15:34:03.6460782Z,3,put,246,true,109.176,
2026-06-26T15:34:03.7576093Z,3,put,247,true,111.531,
2026-06-26T15:34:03.869262Z,3,put,248,true,111.652,
2026-06-26T15:34:03.9849515Z,3,put,249,true,115.689,
2026-06-26T15:34:04.1003257Z,3,put,250,true,115.374,
2026-06-26T15:34:04.2117232Z,3,put,251,true,111.397,
2026-06-26T15:34:04.3218087Z,3,put,252,true,110.085,
2026-06-26T15:34:04.4323721Z,3,put,253,true,110.563,
2026-06-26T15:34:04.5417207Z,3,put,254,true,109.348,
2026-06-26T15:34:04.6523604Z,3,put,255,true,110.639,
2026-06-26T15:34:04.7631386Z,3,put,256,true,110.778,
2026-06-26T15:34:04.8733089Z,3,put,257,true,110.170,
2026-06-26T15:34:04.9824152Z,3,put,258,true,109.106,
2026-06-26T15:34:05.0925599Z,3,put,259,true,110.144,
2026-06-26T15:34:05.2052288Z,3,put,260,true,112.668,
2026-06-26T15:34:05.3157203Z,3,put,261,true,110.491,
2026-06-26T15:34:05.4252265Z,3,put,262,true,109.506,
2026-06-26T15:34:05.5351099Z,3,put,263,true,109.883,
2026-06-26T15:34:05.6462719Z,3,put,264,true,111.162,
2026-06-26T15:34:05.7574185Z,3,put,265,true,111.146,
2026-06-26T15:34:05.8679382Z,3,put,266,true,110.519,
2026-06-26T15:34:05.9794032Z,3,put,267,true,111.465,
2026-06-26T15:34:06.0917961Z,3,put,268,true,112.392,
2026-06-26T15:34:06.2018564Z,3,put,269,true,110.060,
2026-06-26T15:34:06.3114643Z,3,put,270,true,109.607,
2026-06-26T15:34:06.4210152Z,3,put,271,true,109.550,
2026-06-26T15:34:06.5303925Z,3,put,272,true,109.377,
2026-06-26T15:34:06.6411697Z,3,put,273,true,110.777,
2026-06-26T15:34:06.7502253Z,3,put,274,true,109.055,
2026-06-26T15:34:06.8607145Z,3,put,275,true,110.489,
2026-06-26T15:34:06.9715804Z,3,put,276,true,110.865,
2026-06-26T15:34:07.0813751Z,3,put,277,true,109.794,
2026-06-26T15:34:07.1908434Z,3,put,278,true,108.681,
2026-06-26T15:34:07.2988411Z,3,put,279,true,107.997,
2026-06-26T15:34:07.4110342Z,3,put,280,true,112.193,
2026-06-26T15:34:07.5215766Z,3,put,281,true,110.542,
2026-06-26T15:34:07.6316188Z,3,put,282,true,110.042,
2026-06-26T15:34:07.7409732Z,3,put,283,true,109.354,
2026-06-26T15:34:07.851613Z,3,put,284,true,110.639,
2026-06-26T15:34:07.9634122Z,3,put,285,true,111.799,
2026-06-26T15:34:08.0737873Z,3,put,286,true,110.375,
2026-06-26T15:34:08.1827973Z,3,put,287,true,109.010,
2026-06-26T15:34:08.2934284Z,3,put,288,true,110.631,
2026-06-26T15:34:08.4044661Z,3,put,289,true,111.037,
2026-06-26T15:34:08.5156257Z,3,put,290,true,111.159,
2026-06-26T15:34:08.6236262Z,3,put,291,true,108.000,
2026-06-26T15:34:08.733617Z,3,put,292,true,109.990,
2026-06-26T15:34:08.8436301Z,3,put,293,true,110.013,
2026-06-26T15:34:08.9548859Z,3,put,294,true,111.255,
2026-06-26T15:34:09.0681366Z,3,put,295,true,113.250,
2026-06-26T15:34:09.1789725Z,3,put,296,true,110.835,
2026-06-26T15:34:09.2882569Z,3,put,297,true,109.284,
2026-06-26T15:34:09.3975443Z,3,put,298,true,109.287,
2026-06-26T15:34:09.5067741Z,3,put,299,true,109.229,
2026-06-26T15:34:09.6167251Z,3,put,300,true,109.951,
2026-06-26T15:34:09.725422Z,3,get,1,true,107.873,
2026-06-26T15:34:09.8325452Z,3,get,2,true,107.123,
2026-06-26T15:34:09.9418281Z,3,get,3,true,109.282,
2026-06-26T15:34:10.0483157Z,3,get,4,true,106.487,
2026-06-26T15:34:10.1554924Z,3,get,5,true,106.151,
2026-06-26T15:34:10.2627593Z,3,get,6,true,107.266,
2026-06-26T15:34:10.3694869Z,3,get,7,true,106.727,
2026-06-26T15:34:10.475752Z,3,get,8,true,106.265,
2026-06-26T15:34:10.5813028Z,3,get,9,true,105.550,
2026-06-26T15:34:10.6881979Z,3,get,10,true,106.895,
2026-06-26T15:34:10.7962517Z,3,get,11,true,108.053,
2026-06-26T15:34:10.9022285Z,3,get,12,true,105.976,
2026-06-26T15:34:11.0094821Z,3,get,13,true,107.253,
2026-06-26T15:34:11.1167489Z,3,get,14,true,107.266,
2026-06-26T15:34:11.2264494Z,3,get,15,true,109.128,
2026-06-26T15:34:11.3345177Z,3,get,16,true,108.068,
2026-06-26T15:34:11.4414442Z,3,get,17,true,106.926,
2026-06-26T15:34:11.54798Z,3,get,18,true,106.535,
2026-06-26T15:34:11.6539957Z,3,get,19,true,106.015,
2026-06-26T15:34:11.7613988Z,3,get,20,true,107.403,
2026-06-26T15:34:11.8693283Z,3,get,21,true,107.929,
2026-06-26T15:34:11.9762326Z,3,get,22,true,106.904,
2026-06-26T15:34:12.0833314Z,3,get,23,true,107.098,
2026-06-26T15:34:12.1904266Z,3,get,24,true,107.095,
2026-06-26T15:34:12.2970483Z,3,get,25,true,106.621,
2026-06-26T15:34:12.4031246Z,3,get,26,true,106.076,
2026-06-26T15:34:12.5103995Z,3,get,27,true,107.274,
2026-06-26T15:34:12.6175097Z,3,get,28,true,107.110,
2026-06-26T15:34:12.7246603Z,3,get,29,true,107.150,
2026-06-26T15:34:12.8315291Z,3,get,30,true,106.868,
2026-06-26T15:34:12.938991Z,3,get,31,true,107.461,
2026-06-26T15:34:13.0454604Z,3,get,32,true,106.469,
2026-06-26T15:34:13.1530887Z,3,get,33,true,107.628,
2026-06-26T15:34:13.2585346Z,3,get,34,true,105.445,
2026-06-26T15:34:13.3670538Z,3,get,35,true,108.519,
2026-06-26T15:34:13.4766733Z,3,get,36,true,109.619,
2026-06-26T15:34:13.5842872Z,3,get,37,true,107.613,
2026-06-26T15:34:13.692017Z,3,get,38,true,107.729,
2026-06-26T15:34:13.8003283Z,3,get,39,true,108.311,
2026-06-26T15:34:13.9072483Z,3,get,40,true,106.920,
2026-06-26T15:34:14.0156385Z,3,get,41,true,108.390,
2026-06-26T15:34:14.1235002Z,3,get,42,true,107.861,
2026-06-26T15:34:14.2304818Z,3,get,43,true,106.981,
2026-06-26T15:34:14.3379458Z,3,get,44,true,107.464,
2026-06-26T15:34:14.4481317Z,3,get,45,true,110.185,
2026-06-26T15:34:14.5552243Z,3,get,46,true,107.092,
2026-06-26T15:34:14.6618433Z,3,get,47,true,106.619,
2026-06-26T15:34:14.7695207Z,3,get,48,true,107.677,
2026-06-26T15:34:14.8767701Z,3,get,49,true,107.249,
2026-06-26T15:34:14.9833953Z,3,get,50,true,106.625,
2026-06-26T15:34:15.0903754Z,3,get,51,true,106.980,
2026-06-26T15:34:15.1970236Z,3,get,52,true,106.648,
2026-06-26T15:34:15.303569Z,3,get,53,true,106.545,
2026-06-26T15:34:15.4108418Z,3,get,54,true,107.272,
2026-06-26T15:34:15.518644Z,3,get,55,true,107.802,
2026-06-26T15:34:15.6263216Z,3,get,56,true,107.677,
2026-06-26T15:34:15.7337846Z,3,get,57,true,107.463,
2026-06-26T15:34:15.8398851Z,3,get,58,true,106.100,
2026-06-26T15:34:15.9485568Z,3,get,59,true,108.671,
2026-06-26T15:34:16.0580104Z,3,get,60,true,109.453,
2026-06-26T15:34:16.1661185Z,3,get,61,true,108.108,
2026-06-26T15:34:16.273739Z,3,get,62,true,107.620,
2026-06-26T15:34:16.380927Z,3,get,63,true,107.188,
2026-06-26T15:34:16.4897777Z,3,get,64,true,108.850,
2026-06-26T15:34:16.5983114Z,3,get,65,true,108.533,
2026-06-26T15:34:16.7052553Z,3,get,66,true,106.943,
2026-06-26T15:34:16.8123365Z,3,get,67,true,107.081,
2026-06-26T15:34:16.9195856Z,3,get,68,true,107.249,
2026-06-26T15:34:17.0271374Z,3,get,69,true,107.551,
2026-06-26T15:34:17.1348301Z,3,get,70,true,107.692,
2026-06-26T15:34:17.2413103Z,3,get,71,true,106.480,
2026-06-26T15:34:17.34957Z,3,get,72,true,108.259,
2026-06-26T15:34:17.4576676Z,3,get,73,true,108.097,
2026-06-26T15:34:17.5647948Z,3,get,74,true,107.127,
2026-06-26T15:34:17.6713786Z,3,get,75,true,106.583,
2026-06-26T15:34:17.7785464Z,3,get,76,true,107.167,
2026-06-26T15:34:17.8864447Z,3,get,77,true,107.898,
2026-06-26T15:34:17.9924146Z,3,get,78,true,105.969,
2026-06-26T15:34:18.0993278Z,3,get,79,true,106.913,
2026-06-26T15:34:18.2053117Z,3,get,80,true,105.983,
2026-06-26T15:34:18.3119441Z,3,get,81,true,106.632,
2026-06-26T15:34:18.419303Z,3,get,82,true,107.358,
2026-06-26T15:34:18.5260053Z,3,get,83,true,106.702,
2026-06-26T15:34:18.6333365Z,3,get,84,true,107.331,
2026-06-26T15:34:18.7409993Z,3,get,85,true,107.662,
2026-06-26T15:34:18.8478292Z,3,get,86,true,106.829,
2026-06-26T15:34:18.9554507Z,3,get,87,true,107.621,
2026-06-26T15:34:19.0618682Z,3,get,88,true,106.417,
2026-06-26T15:34:19.1688395Z,3,get,89,true,106.971,
2026-06-26T15:34:19.2752881Z,3,get,90,true,106.448,
2026-06-26T15:34:19.3825661Z,3,get,91,true,107.278,
2026-06-26T15:34:19.4901078Z,3,get,92,true,107.541,
2026-06-26T15:34:19.5971764Z,3,get,93,true,107.068,
2026-06-26T15:34:19.7042647Z,3,get,94,true,107.088,
2026-06-26T15:34:19.8112446Z,3,get,95,true,106.979,
2026-06-26T15:34:19.9182823Z,3,get,96,true,107.037,
2026-06-26T15:34:20.0235818Z,3,get,97,true,105.299,
2026-06-26T15:34:20.1302351Z,3,get,98,true,106.653,
2026-06-26T15:34:20.2367431Z,3,get,99,true,106.508,
2026-06-26T15:34:20.3432019Z,3,get,100,true,106.458,
2026-06-26T15:34:20.4507406Z,3,get,101,true,106.925,
2026-06-26T15:34:20.5574841Z,3,get,102,true,106.743,
2026-06-26T15:34:20.6636979Z,3,get,103,true,106.213,
2026-06-26T15:34:20.7703849Z,3,get,104,true,106.687,
2026-06-26T15:34:20.8768605Z,3,get,105,true,106.475,
2026-06-26T15:34:20.9841397Z,3,get,106,true,107.279,
2026-06-26T15:34:21.0898908Z,3,get,107,true,105.751,
2026-06-26T15:34:21.1955781Z,3,get,108,true,105.687,
2026-06-26T15:34:21.3024804Z,3,get,109,true,106.902,
2026-06-26T15:34:21.4085744Z,3,get,110,true,106.094,
2026-06-26T15:34:21.5163047Z,3,get,111,true,107.730,
2026-06-26T15:34:21.6223912Z,3,get,112,true,106.086,
2026-06-26T15:34:21.7286536Z,3,get,113,true,106.262,
2026-06-26T15:34:21.8354303Z,3,get,114,true,106.776,
2026-06-26T15:34:21.9425926Z,3,get,115,true,107.162,
2026-06-26T15:34:22.0497439Z,3,get,116,true,107.151,
2026-06-26T15:34:22.1560536Z,3,get,117,true,105.827,
2026-06-26T15:34:22.2624711Z,3,get,118,true,106.417,
2026-06-26T15:34:22.3688613Z,3,get,119,true,106.390,
2026-06-26T15:34:22.476352Z,3,get,120,true,107.490,
2026-06-26T15:34:22.58242Z,3,get,121,true,106.068,
2026-06-26T15:34:22.6889949Z,3,get,122,true,106.574,
2026-06-26T15:34:22.7952665Z,3,get,123,true,106.271,
2026-06-26T15:34:22.9028216Z,3,get,124,true,107.555,
2026-06-26T15:34:23.0100145Z,3,get,125,true,107.192,
2026-06-26T15:34:23.1159399Z,3,get,126,true,105.925,
2026-06-26T15:34:23.2221698Z,3,get,127,true,106.229,
2026-06-26T15:34:23.3285982Z,3,get,128,true,106.428,
2026-06-26T15:34:23.4353743Z,3,get,129,true,106.776,
2026-06-26T15:34:23.5431014Z,3,get,130,true,107.727,
2026-06-26T15:34:23.6504388Z,3,get,131,true,107.337,
2026-06-26T15:34:23.757761Z,3,get,132,true,107.322,
2026-06-26T15:34:23.8653483Z,3,get,133,true,107.587,
2026-06-26T15:34:23.9716992Z,3,get,134,true,106.350,
2026-06-26T15:34:24.0788311Z,3,get,135,true,107.131,
2026-06-26T15:34:24.185065Z,3,get,136,true,106.233,
2026-06-26T15:34:24.2915148Z,3,get,137,true,106.449,
